dataset_id,data,loja,produto,categoria,preco,promocao,estoque,quantidade_vendida,temperatura_prevista,receita_final
VAREJO_05,2024-05-12,LOJA_01,PROD_05,higiene,28.26,0,135,28,21.3,791.28
VAREJO_05,2024-12-26,LOJA_02,PROD_06,higiene,33.37,0,148,42,29.7,1401.54
VAREJO_05,2024-07-29,LOJA_02,PROD_02,alimentos,18.53,0,121,46,,852.38
VAREJO_05,2024-02-08,LOJA_04,PROD_10,utilidades,30.77,0,,62,30.0,1907.74
VAREJO_05,2024-05-18,LOJA_03,PROD_04,bebidas,10.98,0,127,40,19.7,439.2
VAREJO_05,2024-02-24,LOJA_03,PROD_10,utilidades,30.0,,93,59,25.7,1770.0
VAREJO_05,2024-05-05,LOJA_04,PROD_01,alimentos,12.84,0,130,37,18.1,475.08
VAREJO_05,2024-01-11,LOJA_03,PROD_04, BEBIDAS ,10.87,1,115,67,29.8,728.29
VAREJO_05,2024-12-31,LOJA_02,PROD_09,utilidades,18.81,1,131,50,30.9,940.5
VAREJO_05,2024-01-06,LOJA_01,PROD_04,bebidas,11.64,0,101,44,34.4,512.16
VAREJO_05,2024-05-16,LOJA_01,PROD_09,utilidades,21.47,0,119,23,19.5,493.81
VAREJO_05,2024-11-25,LOJA_04,PROD_05,higiene,28.66,0,162,53,,1518.98
VAREJO_05,2024-12-07,LOJA_01,PROD_09,utilidades,18.73,1,,54,27.0,1011.42
VAREJO_05,2024-03-04,LOJA_03,PROD_06,higiene,35.17,,118,39,26.7,1371.63
VAREJO_05,2024-12-31,LOJA_02,PROD_08, LIMPEZA ,47.97,1,150,55,,2638.35
VAREJO_05,2024-08-11,LOJA_02,PROD_07,limpeza,42.6,0,118,33,18.5,1405.8
VAREJO_05,2024-12-14,LOJA_01,PROD_08,,54.92,0,155,36,31.9,1977.12
VAREJO_05,2024-02-06,LOJA_01,PROD_07,limpeza,40.95,0,103,30,29.2,1228.5
VAREJO_05,2024-11-24,LOJA_03,PROD_07,limpeza,41.17,0,132,46,,
VAREJO_05,16/10/2024,LOJA_03,PROD_09,utilidades,19.07,1,9999,67,25.4,1277.69
VAREJO_05,2024-05-11,LOJA_04,PROD_09,utilidades,22.31,0,109,51,21.1,1137.81
VAREJO_05,2024-10-11,LOJA_03,PROD_03,bebidas,6.55,0,112,39,21.9,255.45
VAREJO_05,2024-01-18,LOJA_03,PROD_03,bebidas,7.38,0,132,35,29.8,258.3
VAREJO_05,2024-10-16,LOJA_04,PROD_09,utilidades,18.59,1,169,68,23.2,1264.12
VAREJO_05,2024-03-29,LOJA_03,PROD_04,bebidas,10.71,0,143,37,19.7,396.27
VAREJO_05,2024-08-25,LOJA_03,PROD_05,higiene,28.15,0,146,52,20.2,1463.8
VAREJO_05,2024-01-22,LOJA_02,PROD_04,bebidas,11.24,0,112,39,29.9,438.36
VAREJO_05,2024-11-24,LOJA_04,PROD_01,alimentos,,0,129,55,29.6,683.65
VAREJO_05,2024-04-11,LOJA_03,PROD_08,limpeza,47.56,1,126,49,22.8,2330.44
VAREJO_05,2024-11-22,LOJA_03,PROD_03,bebidas,7.17,0,173,39,26.1,279.63
VAREJO_05,2024-07-25,LOJA_03,PROD_01,alimentos,11.63,0,157,25,18.7,290.75
VAREJO_05,2024-11-09,LOJA_01,PROD_01,alimentos,11.32,0,102,41,26.6,464.12
VAREJO_05,2024-03-16,LOJA_04,PROD_02,alimentos,15.55,1,130,70,26.2,1088.5
VAREJO_05,2024-01-10,LOJA_04,PROD_06,higiene,30.71,1,177,68,28.6,2088.28
VAREJO_05,2024-12-01,LOJA_04,PROD_06,higiene,29.39,1,150,74,24.4,2174.86
VAREJO_05,2024-08-04,LOJA_03,PROD_01,alimentos,10.65,1,153,60,19.4,639.0
VAREJO_05,2024-08-04,LOJA_02,PROD_09,utilidades,19.71,1,116,48,20.9,946.08
VAREJO_05,2024-01-30,LOJA_01,PROD_08,limpeza,,0,105,35,27.1,1903.3
VAREJO_05,2024-11-08,LOJA_03,PROD_05,higiene,28.33,0,170,51,22.9,1444.83
VAREJO_05,2024-11-24,LOJA_04,PROD_09,utilidades,21.44,,138,61,31.1,1307.84
VAREJO_05,2024-06-06,LOJA_02,PROD_03,bebidas,6.02,0,176,28,20.9,168.56
VAREJO_05,2024-05-09,LOJA_01,PROD_02,alimentos,17.01,1,167,29,16.6,493.29
VAREJO_05,2024-03-18,LOJA_03,PROD_01,alimentos,11.57,0,163,42,24.3,485.94
VAREJO_05,2024-01-30,LOJA_02,PROD_06,higiene,34.9,0,95,49,28.6,1710.1
VAREJO_05,2024-10-11,LOJA_02,PROD_07,limpeza,,1,172,50,25.2,1808.0
VAREJO_05,08/03/2024,LOJA_03,PROD_06,higiene,30.47,1,141,63,27.0,1919.61
VAREJO_05,2024-11-11,LOJA_01,PROD_08,limpeza,47.05,1,143,43,28.4,2023.15
VAREJO_05,2024-11-11,LOJA_03,PROD_03,bebidas,7.17,0,143,40,26.7,286.8
VAREJO_05,2024-06-05,LOJA_03,PROD_07, LIMPEZA ,35.74,1,159,32,16.7,1143.68
VAREJO_05,2024-04-22,LOJA_03,PROD_05,higiene,23.55,1,150,42,19.7,989.1
VAREJO_05,2024-03-17,LOJA_03,PROD_03,bebidas,7.22,0,120,31,25.1,223.82
VAREJO_05,2024-06-30,LOJA_04,PROD_05,higiene,28.16,0,,48,18.8,1351.68
VAREJO_05,2024-10-18,LOJA_02,PROD_08,limpeza,54.77,0,173,45,26.3,2464.65
VAREJO_05,2024-03-27,LOJA_03,PROD_05,higiene,28.96,0,142,28,24.3,
VAREJO_05,2024-06-10,LOJA_04,PROD_01,alimentos,11.35,0,155,33,17.1,374.55
VAREJO_05,2024-11-01,LOJA_04,PROD_09,utilidades,19.55,1,138,62,25.2,1212.1
VAREJO_05,2024-08-15,LOJA_01,PROD_09,utilidades,21.09,0,145,36,20.1,759.24
VAREJO_05,2024-09-03,LOJA_01,PROD_03,bebidas,5.63,1,152,42,20.4,236.46
VAREJO_05,2024-04-29,LOJA_04,PROD_02,alimentos,15.1,1,100,58,20.0,875.8
VAREJO_05,2024-03-28,LOJA_02,PROD_04,bebidas,11.47,0,146,34,25.6,389.98
VAREJO_05,2024-11-30,LOJA_02,PROD_06,higiene,34.59,0,125,55,27.2,1902.45
VAREJO_05,2024-12-15,LOJA_04,PROD_09,utilidades,22.83,0,,57,26.8,1301.31
VAREJO_05,2024-02-12,LOJA_03,PROD_06,higiene,34.81,0,155,48,28.7,1670.88
VAREJO_05,2024-08-11,LOJA_01,PROD_05,higiene,27.22,0,106,33,19.1,898.26
VAREJO_05,2024-04-09,LOJA_03,PROD_09,utilidades,18.23,1,135,49,20.4,893.27
VAREJO_05,2024-02-09,LOJA_03,PROD_03,bebidas,6.23,0,116,46,29.8,286.58
VAREJO_05,2024-11-03,LOJA_04,PROD_04,bebidas,,1,153,71,24.3,625.51
VAREJO_05,2024-12-17,LOJA_02,PROD_07,limpeza,41.92,0,136,35,32.2,1467.2
VAREJO_05,2024-05-29,LOJA_03,PROD_04,bebidas,10.55,0,133,40,19.3,422.0
VAREJO_05,2024-04-03,LOJA_01,PROD_08,,54.96,,156,24,24.9,1319.04
VAREJO_05,2024-01-12,LOJA_01,PROD_04,bebidas,11.63,0,178,40,29.1,465.2
VAREJO_05,2024-11-24,LOJA_02,PROD_01,alimentos,11.25,0,152,50,31.6,562.5
VAREJO_05,2024-04-07,LOJA_02,PROD_08,limpeza,55.39,0,,38,23.0,2104.82
VAREJO_05,2024-04-03,LOJA_04,PROD_06,higiene,35.18,0,121,52,22.2,1829.36
VAREJO_05,2024-01-07,LOJA_04,PROD_10,utilidades,30.9,0,128,63,28.6,1946.7
VAREJO_05,2024-03-30,LOJA_03,PROD_03,bebidas,5.27,1,149,48,25.9,252.96
VAREJO_05,2024-09-06,LOJA_03,PROD_08,limpeza,46.7,1,107,64,20.1,2988.8
VAREJO_05,2024-09-08,LOJA_03,PROD_08,limpeza,,0,167,53,21.6,2921.36
VAREJO_05,2024-02-19,LOJA_01,PROD_02,alimentos,17.53,0,126,46,27.1,806.38
VAREJO_05,2024-08-22,LOJA_04,PROD_03,,7.01,0,109,44,19.5,308.44
VAREJO_05,2024-07-15,LOJA_01,PROD_07,limpeza,42.25,0,109,25,16.6,1056.25
VAREJO_05,2024-04-25,LOJA_01,PROD_04,bebidas,11.11,0,158,30,24.1,333.3
VAREJO_05,2024-01-10,LOJA_04,PROD_01,alimentos,11.15,0,166,51,29.8,568.65
VAREJO_05,2024-02-04,LOJA_03,PROD_07,limpeza,,0,174,41,29.5,1735.12
VAREJO_05,2024-08-16,LOJA_01,PROD_05,higiene,27.78,0,105,35,22.4,972.3
VAREJO_05,2024-08-05,LOJA_02,PROD_03,,,0,114,30,19.0,
VAREJO_05,2024-12-29,LOJA_02,PROD_03,bebidas,7.72,0,148,38,27.7,293.36
VAREJO_05,2024-01-03,LOJA_03,PROD_02,alimentos,15.14,1,145,79,30.9,1196.06
VAREJO_05,2024-02-25,LOJA_01,PROD_05,higiene,27.84,0,119,37,25.6,1030.08
VAREJO_05,2024-11-30,LOJA_02,PROD_09,utilidades,22.78,0,112,45,30.6,1025.1
VAREJO_05,2024-07-06,LOJA_01,PROD_01,alimentos,10.95,0,174,22,16.8,240.9
VAREJO_05,2024-08-09,LOJA_01,PROD_07,limpeza,41.94,0,174,30,,1258.2
VAREJO_05,2024-05-24,LOJA_02,PROD_02,alimentos,18.06,,113,40,19.4,722.4
VAREJO_05,2024-03-01,LOJA_01,PROD_09,utilidades,22.69,0,158,32,28.5,726.08
VAREJO_05,2024-12-21,LOJA_01,PROD_07,limpeza,43.32,0,102,31,30.8,1342.92
VAREJO_05,2024-08-28,LOJA_01,PROD_08,limpeza,54.66,0,120,30,20.5,
VAREJO_05,2024-01-13,LOJA_02,PROD_03,bebidas,6.77,0,111,43,29.3,291.11
VAREJO_05,2024-08-12,LOJA_02,PROD_07,limpeza,42.24,0,150,26,19.5,1098.24
VAREJO_05,2024-07-04,LOJA_01,PROD_01,alimentos,12.28,0,154,24,19.3,294.72
VAREJO_05,2024-11-09,LOJA_01,PROD_09,utilidades,22.7,0,121,42,24.8,953.4
VAREJO_05,2024-01-03,LOJA_03,PROD_05,higiene,28.13,0,105,52,26.0,1462.76
VAREJO_05,2024-03-04,LOJA_01,PROD_06,higiene,34.94,0,169,36,27.1,1257.84
VAREJO_05,2024-06-04,LOJA_02,PROD_04,bebidas,11.12,0,157,34,20.0,378.08
VAREJO_05,2024-12-16,LOJA_01,PROD_08,limpeza,46.45,1,176,52,28.4,2415.4
VAREJO_05,2024-11-10,LOJA_01,PROD_04,bebidas,10.11,0,167,41,26.0,414.51
VAREJO_05,2024-04-06,LOJA_03,PROD_10,utilidades,29.84,0,115,48,24.8,1432.32
VAREJO_05,2024-02-03,LOJA_03,PROD_01,alimentos,11.34,0,136,55,27.9,623.7
VAREJO_05,2024-09-06,LOJA_02,PROD_01,alimentos,12.11,0,173,43,20.9,520.73
VAREJO_05,2024-12-21,LOJA_02,PROD_06,higiene,35.06,0,177,50,27.1,1753.0
VAREJO_05,2024-09-06,LOJA_03,PROD_01,alimentos,12.08,0,125,45,20.4,543.6
VAREJO_05,2024-09-14,LOJA_02,PROD_04,bebidas,8.47,1,139,66,21.9,
VAREJO_05,2024-09-21,LOJA_02,PROD_10,utilidades,29.88,0,,55,23.1,1643.4
VAREJO_05,2024-04-12,LOJA_03,PROD_06,higiene,35.21,0,151,42,23.1,1478.82
VAREJO_05,2024-04-25,LOJA_02,PROD_10,utilidades,25.65,1,92,43,20.0,1102.95
VAREJO_05,2024-10-13,LOJA_04,PROD_05,higiene,27.9,0,110,48,23.8,1339.2
VAREJO_05,2024-01-12,LOJA_01,PROD_03,bebidas,7.85,0,171,29,33.0,227.65
VAREJO_05,2024-06-06,LOJA_01,PROD_08,limpeza,47.39,1,105,43,19.0,2037.77
VAREJO_05,2024-04-21,LOJA_03,PROD_10,utilidades,29.54,0,116,42,18.6,1240.68
VAREJO_05,2024-03-14,LOJA_02,PROD_01,alimentos,12.72,0,126,37,27.3,470.64
VAREJO_05,2024-11-27,LOJA_02,PROD_03,bebidas,"7,34",0,124,40,31.3,293.6
VAREJO_05,2024-07-27,LOJA_03,PROD_09,utilidades,22.16,0,156,48,15.8,1063.68
VAREJO_05,2024-08-14,LOJA_04,PROD_06,higiene,31.01,1,129,71,19.3,2201.71
VAREJO_05,2024-10-20,LOJA_03,PROD_05,,28.01,0,155,57,23.8,1596.57
VAREJO_05,2024-10-09,LOJA_03,PROD_05,higiene,28.68,0,133,50,25.2,1434.0
VAREJO_05,2024-11-23,LOJA_02,PROD_04,bebidas,12.81,0,103,47,26.5,602.07
VAREJO_05,2024-04-25,LOJA_01,PROD_09,,21.63,0,149,26,22.6,
VAREJO_05,2024-09-03,LOJA_01,PROD_05,higiene,27.01,0,176,36,20.7,972.36
VAREJO_05,2024-01-19,LOJA_01,PROD_02,alimentos,18.43,0,164,43,27.2,792.49
VAREJO_05,2024-05-26,LOJA_01,PROD_06,higiene,30.65,1,106,39,18.1,1195.35
VAREJO_05,2024-11-18,LOJA_03,PROD_04,bebidas,10.56,0,,55,26.3,580.8
VAREJO_05,2024-11-24,LOJA_03,PROD_09,utilidades,21.92,0,,50,29.2,1096.0
VAREJO_05,2024-01-30,LOJA_03,PROD_01,alimentos,,1,167,59,28.1,593.54
VAREJO_05,2024-04-10,LOJA_04,PROD_04,bebidas,11.35,,178,40,22.3,454.0
VAREJO_05,2024-01-01,LOJA_03,PROD_09,utilidades,20.8,,163,46,28.4,956.8
VAREJO_05,2024-04-04,LOJA_04,PROD_04,bebidas,10.31,1,157,55,22.2,567.05
VAREJO_05,2024-06-03,LOJA_03,PROD_06,higiene,35.25,0,176,39,18.4,1374.75
VAREJO_05,2024-10-11,LOJA_04,PROD_02,alimentos,15.03,1,112,75,,1127.25
VAREJO_05,2024-06-23,LOJA_04,PROD_06,higiene,29.8,1,108,67,18.0,1996.6
VAREJO_05,2024-12-05,LOJA_02,PROD_10,utilidades,30.23,0,176,44,30.0,1330.12
VAREJO_05,2024-11-11,LOJA_04,PROD_04,bebidas,11.32,0,126,50,26.7,566.0
VAREJO_05,2024-04-24,LOJA_04,PROD_03,bebidas,7.43,0,120,35,20.7,260.05
VAREJO_05,2024-10-04,LOJA_03,PROD_03,bebidas,6.15,,91,55,25.4,338.25
VAREJO_05,2024-10-19,LOJA_04,PROD_01,alimentos,11.44,0,117,57,26.4,652.08
VAREJO_05,2024-06-21,LOJA_04,PROD_08,,54.86,0,97,46,16.9,2523.56
VAREJO_05,2024-09-21,LOJA_02,PROD_06,higiene,29.68,1,90,67,25.1,1988.56
VAREJO_05,2024-09-11,LOJA_01,PROD_06,higiene,34.86,0,146,47,22.3,1638.42
VAREJO_05,2024-10-15,LOJA_04,PROD_07,limpeza,42.44,0,107,46,24.5,1952.24
VAREJO_05,2024-09-11,LOJA_03,PROD_07,limpeza,36.77,sim,149,51,20.5,1875.27
VAREJO_05,2024-04-19,LOJA_01,PROD_03,,6.54,0,153,15,21.2,98.1
VAREJO_05,2024-01-18,LOJA_01,PROD_06,higiene,30.46,1,110,59,28.7,1797.14
VAREJO_05,2024-06-27,LOJA_02,PROD_03,bebidas,6.85,0,109,30,17.0,205.5
VAREJO_05,2024-03-15,LOJA_04,PROD_08,limpeza,55.38,0,163,47,25.7,2602.86
VAREJO_05,2024-02-23,LOJA_04,PROD_01, ALIMENTOS ,10.75,1,98,63,26.3,677.25
VAREJO_05,2024-01-09,LOJA_02,PROD_05,higiene,28.36,0,160,41,26.2,1162.76
VAREJO_05,2024-07-20,LOJA_01,PROD_05,higiene,27.3,0,106,28,20.1,764.4
VAREJO_05,2024-05-23,LOJA_01,PROD_07,limpeza,41.3,0,169,11,20.5,454.3
VAREJO_05,2024-09-11,LOJA_02,PROD_05,higiene,29.69,0,111,38,22.7,1128.22
VAREJO_05,2024-12-31,LOJA_04,PROD_05,higiene,27.11,0,132,48,31.9,1301.28
VAREJO_05,2024-11-01,LOJA_02,PROD_07,limpeza,42.37,0,97,39,29.0,1652.43
VAREJO_05,2024-10-20,LOJA_04,PROD_06,higiene,34.27,0,,60,26.6,2056.2
VAREJO_05,2024-02-23,LOJA_03,PROD_10,utilidades,29.71,0,93,49,27.4,1455.79
VAREJO_05,2024-08-24,LOJA_04,PROD_06,higiene,36.12,0,159,57,18.7,2058.84
VAREJO_05,2024-12-04,LOJA_04,PROD_07,limpeza,-99.00,0,137,44,30.2,1872.64
VAREJO_05,2024-03-07,LOJA_04,PROD_01,alimentos,12.16,0,140,44,23.5,535.04
VAREJO_05,2024-10-18,LOJA_03,PROD_09,utilidades,21.83,0,134,48,23.1,
VAREJO_05,2024-11-14,LOJA_02,PROD_08,limpeza,54.76,0,173,49,29.5,2683.24
VAREJO_05,2024-12-02,LOJA_01,PROD_04,bebidas,10.55,0,,37,28.1,390.35
VAREJO_05,2024-03-26,LOJA_02,PROD_03,bebidas,7.6,0,114,24,27.0,182.4
VAREJO_05,2024-01-27,LOJA_03,PROD_09,utilidades,22.46,,117,52,28.7,1167.92
VAREJO_05,2024-04-04,LOJA_04,PROD_05,,27.97,0,174,37,26.8,1034.89
VAREJO_05,2024-04-01,LOJA_03,PROD_09,utilidades,21.39,0,,45,25.0,962.55
VAREJO_05,2024-04-22,LOJA_04,PROD_10,utilidades,30.53,0,167,52,24.7,1587.56
VAREJO_05,2024-01-29,LOJA_03,PROD_05,higiene,28.8,0,138,52,30.1,1497.6
VAREJO_05,2024-12-26,LOJA_02,PROD_08, LIMPEZA ,46.43,1,120,63,30.3,2925.09
VAREJO_05,2024-11-15,LOJA_01,PROD_02,alimentos,14.38,1,132,64,29.9,920.32
VAREJO_05,2024-01-26,LOJA_01,PROD_07, LIMPEZA ,41.38,0,115,24,28.5,993.12
VAREJO_05,2024-07-06,LOJA_02,PROD_07,limpeza,42.44,0,119,36,,1527.84
VAREJO_05,2024-06-11,LOJA_04,PROD_03,bebidas,6.52,0,152,36,21.6,234.72
VAREJO_05,2024-04-10,LOJA_01,PROD_06,higiene,36.3,0,130,33,24.9,1197.9
VAREJO_05,2024-10-27,LOJA_04,PROD_01,alimentos,10.96,0,102,64,28.1,
VAREJO_05,2024-11-09,LOJA_02,PROD_07,limpeza,36.57,1,169,56,25.5,2047.92
VAREJO_05,2024-12-03,LOJA_04,PROD_08,limpeza,54.46,0,146,50,28.0,2723.0
VAREJO_05,2024-11-17,LOJA_01,PROD_10,utilidades,28.35,0,142,48,27.4,1360.8
VAREJO_05,2024-05-23,LOJA_01,PROD_09,utilidades,18.73,1,146,35,20.3,655.55
VAREJO_05,2024-03-02,LOJA_02,PROD_08,limpeza,54.77,nao,179,42,24.4,2300.34
VAREJO_05,2024-01-19,LOJA_04,PROD_08,limpeza,46.79,1,146,70,31.4,3275.3
VAREJO_05,2024-12-10,LOJA_01,PROD_04, BEBIDAS ,9.91,1,151,50,28.1,495.5
VAREJO_05,2024-07-14,LOJA_03,PROD_10,,29.46,0,177,56,19.1,1649.76
VAREJO_05,2024-11-30,LOJA_03,PROD_07,limpeza,42.59,0,130,46,31.0,1959.14
VAREJO_05,2024-11-27,LOJA_01,PROD_08,limpeza,46.51,1,96,48,27.6,2232.48
VAREJO_05,2024-09-06,LOJA_04,PROD_05,,28.51,0,144,54,23.2,1539.54
VAREJO_05,2024-01-22,LOJA_02,PROD_10,,30.35,0,111,43,30.9,1305.05
VAREJO_05,2024-09-16,LOJA_04,PROD_04,bebidas,9.17,1,101,69,19.9,632.73
VAREJO_05,2024-03-26,LOJA_03,PROD_01,alimentos,13.16,0,106,31,22.1,407.96
VAREJO_05,2024-05-28,LOJA_03,PROD_03,bebidas,6.42,0,170,30,18.1,192.6
VAREJO_05,2024-05-13,LOJA_04,PROD_09,utilidades,20.9,0,104,38,19.3,794.2
VAREJO_05,2024-11-27,LOJA_01,PROD_03,bebidas,6.6,0,90,31,31.1,204.6
VAREJO_05,2024-03-08,LOJA_01,PROD_07,limpeza,,0,152,26,24.3,1088.88
VAREJO_05,2024-03-27,LOJA_03,PROD_09,utilidades,20.05,1,142,43,22.7,862.15
VAREJO_05,2024-12-25,LOJA_04,PROD_09,utilidades,23.06,0,136,53,29.3,1222.18
VAREJO_05,2024-12-10,LOJA_03,PROD_03,bebidas,5.83,1,139,56,,326.48
VAREJO_05,2024-03-01,LOJA_03,PROD_07,limpeza,41.87,0,143,37,26.9,1549.19
VAREJO_05,2024-03-27,LOJA_04,PROD_08,limpeza,54.43,0,149,36,24.0,1959.48
VAREJO_05,2024-01-17,LOJA_03,PROD_04,bebidas,10.73,0,138,46,32.3,493.58
VAREJO_05,2024-03-03,LOJA_02,PROD_07,limpeza,35.33,,104,53,27.2,1872.49
VAREJO_05,2024-04-12,LOJA_01,PROD_10,utilidades,31.86,nao,145,26,19.5,828.36
VAREJO_05,2024-10-05,LOJA_03,PROD_07,,42.47,0,108,45,24.4,1911.15
VAREJO_05,2024-11-29,LOJA_04,PROD_09,utilidades,22.88,0,172,50,28.2,1144.0
VAREJO_05,2024-04-14,LOJA_03,PROD_10,utilidades,25.13,,131,57,20.4,1432.41
VAREJO_05,2024-01-20,LOJA_03,PROD_10,utilidades,30.05,0,143,56,29.2,1682.8
VAREJO_05,2024-03-28,LOJA_04,PROD_01,alimentos,11.05,0,124,40,24.3,442.0
VAREJO_05,2024-03-03,LOJA_01,PROD_10,utilidades,31.09,0,171,39,27.8,1212.51
VAREJO_05,2024-06-04,LOJA_02,PROD_07,limpeza,35.79,1,176,30,19.3,1073.7
VAREJO_05,2024-11-20,LOJA_04,PROD_04,bebidas,11.45,0,153,57,28.5,
VAREJO_05,2024-11-09,LOJA_04,PROD_06,higiene,30.44,1,101,76,29.5,2313.44
VAREJO_05,2024-04-07,LOJA_04,PROD_09,utilidades,23.2,0,147,42,24.8,974.4
VAREJO_05,2024-08-02,LOJA_03,PROD_01,alimentos,11.99,0,134,32,16.3,383.68
VAREJO_05,2024-02-19,LOJA_04,PROD_04,bebidas,10.31,,111,51,29.1,525.81
VAREJO_05,2024-12-13,LOJA_04,PROD_10,utilidades,28.99,0,129,62,30.1,1797.38
VAREJO_05,2024-01-16,LOJA_04,PROD_06,higiene,35.1,0,156,51,27.1,1790.1
VAREJO_05,2024-06-28,LOJA_03,PROD_10,utilidades,29.98,0,171,49,16.6,1469.02
VAREJO_05,2024-10-14,LOJA_04,PROD_03,bebidas,7.92,0,117,52,24.7,411.84
VAREJO_05,2024-03-29,LOJA_03,PROD_08,limpeza,55.35,0,176,29,22.4,1605.15
VAREJO_05,2024-09-27,LOJA_04,PROD_04,bebidas,10.15,0,161,52,23.6,527.8
VAREJO_05,2024-03-22,LOJA_04,PROD_01,alimentos,10.57,1,151,57,,602.49
VAREJO_05,2024-08-21,LOJA_01,PROD_05,higiene,27.8,0,136,35,18.9,973.0
VAREJO_05,2024-08-28,LOJA_03,PROD_04,bebidas,11.06,0,163,52,17.9,575.12
VAREJO_05,2024-06-13,LOJA_02,PROD_09,utilidades,21.06,0,163,33,20.3,694.98
VAREJO_05,2024-01-02,LOJA_04,PROD_04,bebidas,9.91,0,107,52,30.3,515.32
VAREJO_05,2024-05-15,LOJA_04,PROD_08,,45.68,1,175,49,19.5,2238.32
VAREJO_05,2024-03-16,LOJA_01,PROD_04,bebidas,11.17,0,104,37,29.2,413.29
VAREJO_05,2024-01-11,LOJA_03,PROD_02,,16.26,1,126,61,25.9,991.86
VAREJO_05,2024-09-15,LOJA_04,PROD_04,bebidas,,0,123,58,18.3,
VAREJO_05,2024-03-04,LOJA_03,PROD_10,utilidades,31.6,0,119,47,25.4,1485.2
VAREJO_05,2024-12-09,LOJA_03,PROD_05,higiene,25.0,1,115,63,31.1,1575.0
VAREJO_05,2024-09-18,LOJA_02,PROD_04,bebidas,11.42,0,121,51,22.4,582.42
VAREJO_05,2024-02-09,LOJA_04,PROD_10,,25.47,1,169,68,30.4,1731.96
VAREJO_05,2024-09-27,LOJA_03,PROD_09,utilidades,22.16,0,179,48,22.5,1063.68
VAREJO_05,2024-07-15,LOJA_02,PROD_05,higiene,28.48,0,122,32,18.8,911.36
VAREJO_05,2024-01-26,LOJA_04,PROD_07,limpeza,35.44,1,155,63,28.9,2232.72
VAREJO_05,2024-04-16,LOJA_02,PROD_01,alimentos,11.78,0,151,34,23.0,400.52
VAREJO_05,2024-01-09,LOJA_04,PROD_09,utilidades,23.08,0,111,53,29.5,1223.24
VAREJO_05,2024-01-05,LOJA_04,PROD_06,higiene,34.81,0,,49,29.9,1705.69
VAREJO_05,2024-08-06,LOJA_04,PROD_06,,35.79,0,151,47,17.8,1682.13
VAREJO_05,2024-03-16,LOJA_04,PROD_10,utilidades,30.01,0,172,58,24.9,1740.58
VAREJO_05,2024-07-12,LOJA_04,PROD_09,utilidades,22.36,0,179,47,18.1,1050.92
VAREJO_05,2024-03-21,LOJA_01,PROD_01,alimentos,11.33,0,91,23,22.7,
VAREJO_05,2024-01-29,LOJA_04,PROD_08,limpeza,47.94,1,169,61,30.4,2924.34
VAREJO_05,2024-03-10,LOJA_03,PROD_04,bebidas,9.12,1,144,59,28.3,538.08
VAREJO_05,2024-12-23,LOJA_03,PROD_09,utilidades,21.38,0,132,43,29.1,919.34
VAREJO_05,2024-09-02,LOJA_01,PROD_02,alimentos,15.23,1,92,55,21.8,837.65
VAREJO_05,2024-09-01,LOJA_02,PROD_02,alimentos,15.59,1,175,70,,1091.3
VAREJO_05,06/04/2024,LOJA_03,PROD_07,limpeza,41.42,0,118,30,,1242.6
VAREJO_05,2024-06-01,LOJA_01,PROD_08,limpeza,55.72,0,119,30,18.0,1671.6
VAREJO_05,2024-06-28,LOJA_01,PROD_07,limpeza,43.2,0,164,16,17.5,691.2
VAREJO_05,2024-02-26,LOJA_01,PROD_06,higiene,35.37,0,96,34,27.5,1202.58
VAREJO_05,2024-09-09,LOJA_04,PROD_09,utilidades,19.27,1,126,62,,1194.74
VAREJO_05,2024-07-13,LOJA_03,PROD_01,alimentos,11.39,0,167,40,19.5,455.6
VAREJO_05,2024-12-14,LOJA_01,PROD_03,bebidas,7.3,0,103,35,26.3,
VAREJO_05,2024-12-19,LOJA_04,PROD_01,alimentos,12.13,0,99,50,27.8,606.5
VAREJO_05,2024-02-07,LOJA_01,PROD_07,limpeza,42.09,0,94,30,30.8,1262.7
VAREJO_05,2024-03-21,LOJA_03,PROD_08,limpeza,55.08,0,141,37,24.6,2037.96
VAREJO_05,2024-07-11,LOJA_03,PROD_08,limpeza,54.96,0,152,39,15.4,2143.44
VAREJO_05,2024-02-24,LOJA_04,PROD_06,higiene,34.52,0,109,62,24.7,2140.24
VAREJO_05,2024-09-03,LOJA_02,PROD_01,,9.68,1,177,54,22.9,522.72
VAREJO_05,2024-01-06,LOJA_03,PROD_09,utilidades,22.49,0,103,52,30.4,1169.48
VAREJO_05,2024-01-30,LOJA_03,PROD_07, LIMPEZA ,35.62,1,,54,31.2,1923.48
VAREJO_05,2024-01-17,LOJA_04,PROD_07,limpeza,42.69,0,158,38,31.8,1622.22
VAREJO_05,2024-07-09,LOJA_01,PROD_08,limpeza,48.33,1,133,49,17.1,2368.17
VAREJO_05,2024-04-02,LOJA_04,PROD_03,bebidas,7.53,0,91,38,26.5,286.14
VAREJO_05,2024-04-29,LOJA_01,PROD_09,utilidades,22.56,0,,24,17.4,541.44
VAREJO_05,2024-05-11,LOJA_02,PROD_10,utilidades,29.85,0,160,31,20.6,925.35
VAREJO_05,2024-07-16,LOJA_04,PROD_01,alimentos,10.52,0,154,40,18.6,420.8
VAREJO_05,2024-07-24,LOJA_03,PROD_05,higiene,27.88,0,99,45,19.5,1254.6
